accuracy,model,group
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.81564246,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.75418994,dt,FE+MT
0.78212291,dt,FE+MT
0.81564246,dt,FE+MT
0.77094972,dt,FE+MT
0.80446927,dt,FE+MT
0.75418994,dt,FE+MT
0.78212291,dt,FE+MT
0.81564246,dt,FE+MT
0.77094972,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.77094972,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.75418994,dt,FE+MT
0.78212291,dt,FE+MT
0.81564246,dt,FE+MT
0.77094972,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.77094972,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.77094972,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.76536313,dt,FE+MT
0.77653631,dt,FE+MT
0.82681564,dt,FE+MT
0.77094972,dt,FE+MT
0.79329609,dt,FE+MT
0.77653631,dt,FE+MT
0.81005587,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.77653631,dt,FE+MT
0.81005587,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.77653631,dt,FE+MT
0.81005587,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.73743017,dt,FE+MT
0.8603352,dt,FE+MT
0.81564246,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.73184358,dt,FE+MT
0.8603352,dt,FE+MT
0.81564246,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.73743017,dt,FE+MT
0.8603352,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.73184358,dt,FE+MT
0.8603352,dt,FE+MT
0.81564246,dt,FE+MT
0.79888268,dt,FE+MT
0.80446927,dt,FE+MT
0.75418994,dt,FE+MT
0.8603352,dt,FE+MT
0.82122905,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.81005587,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.81564246,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.82681564,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.81564246,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.81005587,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.83240223,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.78212291,dt,FE+MT
0.75418994,dt,FE+MT
0.75977654,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.73743017,dt,FE+MT
0.82681564,dt,FE+MT
0.77094972,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.73184358,dt,FE+MT
0.8603352,dt,FE+MT
0.81005587,dt,FE+MT
0.79888268,dt,FE+MT
0.79888268,dt,FE+MT
0.76536313,dt,FE+MT
0.8603352,dt,FE+MT
0.81564246,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.73743017,dt,FE+MT
0.82681564,dt,FE+MT
0.77094972,dt,FE+MT
0.7877095,dt,FE+MT
0.78212291,dt,FE+MT
0.73184358,dt,FE+MT
0.8603352,dt,FE+MT
0.81005587,dt,FE+MT
0.79888268,dt,FE+MT
0.79888268,dt,FE+MT
0.76536313,dt,FE+MT
0.8603352,dt,FE+MT
0.81564246,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.73743017,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.73743017,dt,FE+MT
0.82681564,dt,FE+MT
0.77094972,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.76536313,dt,FE+MT
0.81005587,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.74860335,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.76536313,dt,FE+MT
0.8603352,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.74860335,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.76536313,dt,FE+MT
0.8603352,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.74301676,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.76536313,dt,FE+MT
0.8603352,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.86592179,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.86592179,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.86592179,dt,FE+MT
0.79888268,dt,FE+MT
0.79888268,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.8547486,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.86592179,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.78212291,dt,FE+MT
0.86592179,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.78212291,dt,FE+MT
0.86592179,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.86592179,dt,FE+MT
0.80446927,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.79888268,dt,FE+MT
0.83240223,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.82681564,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.79888268,dt,FE+MT
0.83240223,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.79888268,dt,FE+MT
0.83240223,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.77094972,dt,FE+MT
0.77094972,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.8603352,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.80446927,dt,FE+MT
0.8547486,dt,FE+MT
0.81005587,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.78212291,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.8603352,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.79888268,dt,FE+MT
0.83240223,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.78212291,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.86592179,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.81005587,dt,FE+MT
0.77094972,dt,FE+MT
0.76536313,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.81005587,dt,FE+MT
0.77653631,dt,FE+MT
0.78212291,dt,FE+MT
0.8547486,dt,FE+MT
0.79329609,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.87709497,dt,FE+MT
0.80446927,dt,FE+MT
0.81005587,dt,FE+MT
0.7877095,dt,FE+MT
0.76536313,dt,FE+MT
0.86592179,dt,FE+MT
0.7877095,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.8603352,dt,FE+MT
0.79888268,dt,FE+MT
0.81005587,dt,FE+MT
0.7877095,dt,FE+MT
0.76536313,dt,FE+MT
0.86592179,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.76536313,dt,FE+MT
0.79329609,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82122905,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.80446927,dt,FE+MT
0.77653631,dt,FE+MT
0.80446927,dt,FE+MT
0.84357542,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82122905,dt,FE+MT
0.79329609,dt,FE+MT
0.80446927,dt,FE+MT
0.84916201,dt,FE+MT
0.7877095,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.82681564,dt,FE+MT
0.7877095,dt,FE+MT
0.81005587,dt,FE+MT
0.83798883,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.76536313,dt,FE+MT
0.83798883,dt,FE+MT
0.81005587,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.76536313,dt,FE+MT
0.83798883,dt,FE+MT
0.81005587,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.76536313,dt,FE+MT
0.84357542,dt,FE+MT
0.81005587,dt,FE+MT
0.78212291,dt,FE+MT
0.78212291,dt,FE+MT
0.76536313,dt,FE+MT
0.83798883,dt,FE+MT
0.81564246,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.7877095,dt,FE+MT
0.78212291,dt,FE+MT
0.77094972,dt,FE+MT
0.86592179,dt,FE+MT
0.7877095,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.7877095,dt,FE+MT
0.78212291,dt,FE+MT
0.77094972,dt,FE+MT
0.86592179,dt,FE+MT
0.7877095,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.78212291,dt,FE+MT
0.77094972,dt,FE+MT
0.86592179,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79888268,dt,FE+MT
0.7877095,dt,FE+MT
0.75418994,dt,FE+MT
0.83798883,dt,FE+MT
0.7877095,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.79329609,dt,FE+MT
0.79329609,dt,FE+MT
0.75977654,dt,FE+MT
0.83240223,dt,FE+MT
0.77653631,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
0.78212291,dt,FE+MT
0.83798883,dt,FE+MT
0.80446927,dt,FE+MT
0.7877095,dt,FE+MT
0.77653631,dt,FE+MT
