accuracy,model,group
0.80782,rf,FE
0.80782,rf,FE
0.80782,rf,FE
0.80223,rf,FE
0.8,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.7933,rf,FE
0.80112,rf,FE
0.80782,rf,FE
0.80223,rf,FE
0.8067,rf,FE
0.80335,rf,FE
0.8,rf,FE
0.8067,rf,FE
0.80112,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.8067,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.79441,rf,FE
0.78883,rf,FE
0.79106,rf,FE
0.7933,rf,FE
0.78994,rf,FE
0.78659,rf,FE
0.78547,rf,FE
0.78883,rf,FE
0.79218,rf,FE
0.78771,rf,FE
0.78547,rf,FE
0.78659,rf,FE
0.78659,rf,FE
0.78994,rf,FE
0.78547,rf,FE
0.78659,rf,FE
0.79106,rf,FE
0.78547,rf,FE
0.7933,rf,FE
0.78547,rf,FE
0.78771,rf,FE
0.78994,rf,FE
0.78771,rf,FE
0.79888,rf,FE
0.79218,rf,FE
0.79553,rf,FE
0.78883,rf,FE
0.79553,rf,FE
0.78883,rf,FE
0.78659,rf,FE
0.79441,rf,FE
0.78771,rf,FE
0.78659,rf,FE
0.79553,rf,FE
0.79106,rf,FE
0.78659,rf,FE
0.78659,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78994,rf,FE
0.79106,rf,FE
0.78883,rf,FE
0.78659,rf,FE
0.79665,rf,FE
0.78883,rf,FE
0.78994,rf,FE
0.78883,rf,FE
0.78771,rf,FE
0.78324,rf,FE
0.7933,rf,FE
0.78994,rf,FE
0.78771,rf,FE
0.7933,rf,FE
0.78659,rf,FE
0.78771,rf,FE
0.78994,rf,FE
0.78324,rf,FE
0.78212,rf,FE
0.78771,rf,FE
0.78547,rf,FE
0.78547,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.79665,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.79218,rf,FE
0.7933,rf,FE
0.78547,rf,FE
0.78883,rf,FE
0.78436,rf,FE
0.79106,rf,FE
0.79106,rf,FE
0.78212,rf,FE
0.78883,rf,FE
0.78547,rf,FE
0.79106,rf,FE
0.78324,rf,FE
0.8,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.79888,rf,FE
0.80112,rf,FE
0.79777,rf,FE
0.79888,rf,FE
0.8,rf,FE
0.79665,rf,FE
0.79888,rf,FE
0.78883,rf,FE
0.79553,rf,FE
0.78994,rf,FE
0.78883,rf,FE
0.79553,rf,FE
0.78994,rf,FE
0.78771,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.78547,rf,FE
0.80112,rf,FE
0.80223,rf,FE
0.80112,rf,FE
0.80223,rf,FE
0.79777,rf,FE
0.8,rf,FE
0.80112,rf,FE
0.80223,rf,FE
0.8,rf,FE
0.8,rf,FE
0.80112,rf,FE
0.78547,rf,FE
0.79553,rf,FE
0.79106,rf,FE
0.80447,rf,FE
0.78547,rf,FE
0.78994,rf,FE
0.80112,rf,FE
0.78324,rf,FE
0.79106,rf,FE
0.80447,rf,FE
0.8067,rf,FE
0.80112,rf,FE
0.80112,rf,FE
0.80335,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.79888,rf,FE
0.79553,rf,FE
0.79665,rf,FE
0.78883,rf,FE
0.79553,rf,FE
0.78771,rf,FE
0.78883,rf,FE
0.79441,rf,FE
0.78883,rf,FE
0.78883,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.78771,rf,FE
0.78101,rf,FE
0.76983,rf,FE
0.79106,rf,FE
0.80335,rf,FE
0.77318,rf,FE
0.78994,rf,FE
0.80112,rf,FE
0.79665,rf,FE
0.79665,rf,FE
0.7933,rf,FE
0.76313,rf,FE
0.78659,rf,FE
0.78771,rf,FE
0.7933,rf,FE
0.78771,rf,FE
0.78659,rf,FE
0.78994,rf,FE
0.78659,rf,FE
0.78436,rf,FE
0.78994,rf,FE
0.79553,rf,FE
0.8067,rf,FE
0.80335,rf,FE
0.8,rf,FE
0.8,rf,FE
0.79441,rf,FE
0.79553,rf,FE
0.79888,rf,FE
0.80559,rf,FE
0.80112,rf,FE
0.79441,rf,FE
0.78771,rf,FE
0.78883,rf,FE
0.79441,rf,FE
0.79665,rf,FE
0.78883,rf,FE
0.79441,rf,FE
0.79553,rf,FE
0.78771,rf,FE
0.79553,rf,FE
0.77318,rf,FE
0.79441,rf,FE
0.80335,rf,FE
0.8,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.79106,rf,FE
0.79888,rf,FE
0.79106,rf,FE
0.78659,rf,FE
0.78659,rf,FE
0.79106,rf,FE
0.78994,rf,FE
0.7933,rf,FE
0.78771,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.78883,rf,FE
0.78883,rf,FE
0.79218,rf,FE
0.78771,rf,FE
0.78883,rf,FE
0.7933,rf,FE
0.79777,rf,FE
0.79218,rf,FE
0.79218,rf,FE
0.79777,rf,FE
0.79777,rf,FE
0.79218,rf,FE
0.79665,rf,FE
0.79777,rf,FE
0.79218,rf,FE
0.79777,rf,FE
0.7676,rf,FE
0.78994,rf,FE
0.7933,rf,FE
0.78101,rf,FE
0.78436,rf,FE
0.78883,rf,FE
0.77989,rf,FE
0.78324,rf,FE
0.78771,rf,FE
0.78212,rf,FE
0.79777,rf,FE
0.79777,rf,FE
0.79106,rf,FE
0.79665,rf,FE
0.79665,rf,FE
0.80894,rf,FE
0.80894,rf,FE
0.80782,rf,FE
0.80894,rf,FE
0.80894,rf,FE
0.80894,rf,FE
0.80782,rf,FE
0.80782,rf,FE
0.80782,rf,FE
0.80894,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.8067,rf,FE
0.80335,rf,FE
0.80447,rf,FE
0.80223,rf,FE
0.80223,rf,FE
0.79218,rf,FE
0.79441,rf,FE
0.79888,rf,FE
0.7933,rf,FE
0.7933,rf,FE
0.78883,rf,FE
0.79218,rf,FE
0.78994,rf,FE
0.78994,rf,FE
0.7933,rf,FE
0.78994,rf,FE
0.78659,rf,FE
0.7933,rf,FE
0.79106,rf,FE
0.78883,rf,FE
0.78547,rf,FE
0.79218,rf,FE
0.79441,rf,FE
0.78994,rf,FE
0.79218,rf,FE
0.78771,rf,FE
0.78547,rf,FE
0.79665,rf,FE
0.79218,rf,FE
0.79553,rf,FE
0.78659,rf,FE
0.78994,rf,FE
0.78547,rf,FE
0.79106,rf,FE
0.78883,rf,FE
0.78771,rf,FE
0.7933,rf,FE
0.78547,rf,FE
0.78771,rf,FE
0.79106,rf,FE
0.78994,rf,FE
0.80223,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.79888,rf,FE
0.79218,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.79888,rf,FE
0.79106,rf,FE
0.79553,rf,FE
0.78883,rf,FE
0.78659,rf,FE
0.79218,rf,FE
0.78994,rf,FE
0.78659,rf,FE
0.79553,rf,FE
0.79106,rf,FE
0.78659,rf,FE
0.78994,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78994,rf,FE
0.79777,rf,FE
0.79218,rf,FE
0.79777,rf,FE
0.79665,rf,FE
0.78883,rf,FE
0.78994,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78994,rf,FE
0.78771,rf,FE
0.78994,rf,FE
0.78994,rf,FE
0.78324,rf,FE
0.78883,rf,FE
0.78324,rf,FE
0.78547,rf,FE
0.78771,rf,FE
0.78547,rf,FE
0.78547,rf,FE
0.78659,rf,FE
0.78547,rf,FE
0.78324,rf,FE
0.79441,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.79665,rf,FE
0.79441,rf,FE
0.79218,rf,FE
0.7933,rf,FE
0.7933,rf,FE
0.78883,rf,FE
0.78436,rf,FE
0.79106,rf,FE
0.78659,rf,FE
0.79218,rf,FE
0.78436,rf,FE
0.78547,rf,FE
0.79106,rf,FE
0.78324,rf,FE
0.78771,rf,FE
0.79888,rf,FE
0.80112,rf,FE
0.79777,rf,FE
0.79553,rf,FE
0.79888,rf,FE
0.79553,rf,FE
0.78994,rf,FE
0.78883,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78771,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.78547,rf,FE
0.79553,rf,FE
0.80223,rf,FE
0.79777,rf,FE
0.8,rf,FE
0.8,rf,FE
0.8,rf,FE
0.79106,rf,FE
0.80447,rf,FE
0.78547,rf,FE
0.7933,rf,FE
0.79106,rf,FE
0.80112,rf,FE
0.79441,rf,FE
0.80223,rf,FE
0.79888,rf,FE
0.79777,rf,FE
0.79888,rf,FE
0.79553,rf,FE
0.79665,rf,FE
0.79888,rf,FE
0.80335,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.78771,rf,FE
0.78883,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.78771,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.78771,rf,FE
0.79441,rf,FE
0.76983,rf,FE
0.79106,rf,FE
0.80335,rf,FE
0.7933,rf,FE
0.79441,rf,FE
0.79218,rf,FE
0.79665,rf,FE
0.79665,rf,FE
0.7933,rf,FE
0.79665,rf,FE
0.7933,rf,FE
0.78771,rf,FE
0.78659,rf,FE
0.79106,rf,FE
0.78994,rf,FE
0.8067,rf,FE
0.80335,rf,FE
0.8,rf,FE
0.80223,rf,FE
0.80447,rf,FE
0.79777,rf,FE
0.79888,rf,FE
0.80559,rf,FE
0.80112,rf,FE
0.80559,rf,FE
0.79441,rf,FE
0.79665,rf,FE
0.78883,rf,FE
0.79441,rf,FE
0.79553,rf,FE
0.8,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.8,rf,FE
0.79888,rf,FE
0.79106,rf,FE
0.78771,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.79106,rf,FE
0.78994,rf,FE
0.79106,rf,FE
0.78771,rf,FE
0.78883,rf,FE
0.7933,rf,FE
0.78547,rf,FE
0.79777,rf,FE
0.79777,rf,FE
0.79218,rf,FE
0.79777,rf,FE
0.79777,rf,FE
0.78101,rf,FE
0.78436,rf,FE
0.78883,rf,FE
0.78212,rf,FE
0.78212,rf,FE
0.79665,rf,FE
0.80894,rf,FE
0.80894,rf,FE
0.80894,rf,FE
0.81006,rf,FE
0.80894,rf,FE
0.80223,rf,FE
0.80447,rf,FE
0.79218,rf,FE
0.8,rf,FE
0.79218,rf,FE
0.79441,rf,FE
0.79888,rf,FE
0.7933,rf,FE
0.7933,rf,FE
0.79553,rf,FE
0.79665,rf,FE
0.79665,rf,FE
0.79218,rf,FE
0.78994,rf,FE
0.78994,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78659,rf,FE
0.7933,rf,FE
0.79106,rf,FE
0.78883,rf,FE
0.78994,rf,FE
0.79218,rf,FE
0.79441,rf,FE
0.78994,rf,FE
0.79888,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.79665,rf,FE
0.79218,rf,FE
0.79553,rf,FE
0.79777,rf,FE
0.79106,rf,FE
0.78883,rf,FE
0.78771,rf,FE
0.79106,rf,FE
0.79106,rf,FE
0.80223,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.80447,rf,FE
0.80112,rf,FE
0.7933,rf,FE
0.79553,rf,FE
0.79888,rf,FE
0.79106,rf,FE
0.79553,rf,FE
0.79218,rf,FE
0.78994,rf,FE
0.78659,rf,FE
0.78883,rf,FE
0.78994,rf,FE
0.79777,rf,FE
0.79218,rf,FE
0.79777,rf,FE
0.79665,rf,FE
0.79441,rf,FE
0.78994,rf,FE
0.78883,rf,FE
0.78324,rf,FE
0.78547,rf,FE
0.78659,rf,FE
0.78547,rf,FE
0.78436,rf,FE
0.78659,rf,FE
0.78547,rf,FE
0.78324,rf,FE
0.78547,rf,FE
0.79441,rf,FE
0.79441,rf,FE
0.79665,rf,FE
0.7933,rf,FE
0.7933,rf,FE
0.78659,rf,FE
0.79218,rf,FE
0.78436,rf,FE
0.78659,rf,FE
0.78771,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78771,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.8,rf,FE
0.7933,rf,FE
0.80223,rf,FE
0.79888,rf,FE
0.79777,rf,FE
0.80447,rf,FE
0.80223,rf,FE
0.79777,rf,FE
0.79888,rf,FE
0.80335,rf,FE
0.79553,rf,FE
0.80223,rf,FE
0.79553,rf,FE
0.79441,rf,FE
0.78771,rf,FE
0.79665,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.79441,rf,FE
0.79218,rf,FE
0.79777,rf,FE
0.79665,rf,FE
0.79106,rf,FE
0.80223,rf,FE
0.80447,rf,FE
0.79777,rf,FE
0.80559,rf,FE
0.80559,rf,FE
0.79441,rf,FE
0.8,rf,FE
0.79106,rf,FE
0.78994,rf,FE
0.79106,rf,FE
0.79106,rf,FE
0.78547,rf,FE
0.79777,rf,FE
0.78212,rf,FE
0.81006,rf,FE
0.8,rf,FE
0.79218,rf,FE
0.79441,rf,FE
0.8,rf,FE
0.80559,rf,FE
0.79553,rf,FE
0.79553,rf,FE
0.79665,rf,FE
0.79665,rf,FE
0.79888,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.78659,rf,FE
0.79106,rf,FE
0.78994,rf,FE
0.79888,rf,FE
0.79441,rf,FE
0.7933,rf,FE
0.79777,rf,FE
0.79777,rf,FE
0.79106,rf,FE
0.80447,rf,FE
0.80112,rf,FE
0.7933,rf,FE
0.80223,rf,FE
0.79553,rf,FE
0.78883,rf,FE
0.79665,rf,FE
0.78659,rf,FE
0.78547,rf,FE
0.78436,rf,FE
0.78547,rf,FE
0.78547,rf,FE
0.7933,rf,FE
0.78659,rf,FE
0.79553,rf,FE
0.80447,rf,FE
0.80223,rf,FE
0.79777,rf,FE
0.80447,rf,FE
0.80223,rf,FE
0.79665,rf,FE
0.79777,rf,FE
0.80559,rf,FE
0.79106,rf,FE
0.8,rf,FE
0.80559,rf,FE
0.79553,rf,FE
0.79665,rf,FE
0.79888,rf,FE
0.79106,rf,FE
0.79777,rf,FE
0.80223,rf,FE
0.78547,rf,FE
0.80447,rf,FE
0.79665,rf,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.80559,lgbm,FE
0.80223,lgbm,FE
0.8,lgbm,FE
0.80335,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.7676,lgbm,FE
0.79888,lgbm,FE
0.77542,lgbm,FE
0.76648,lgbm,FE
0.76983,lgbm,FE
0.76983,lgbm,FE
0.8,lgbm,FE
0.78771,lgbm,FE
0.78436,lgbm,FE
0.77989,lgbm,FE
0.77765,lgbm,FE
0.78212,lgbm,FE
0.78324,lgbm,FE
0.78324,lgbm,FE
0.78994,lgbm,FE
0.81117,lgbm,FE
0.8,lgbm,FE
0.7933,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.79106,lgbm,FE
0.8067,lgbm,FE
0.82011,lgbm,FE
0.79106,lgbm,FE
0.79106,lgbm,FE
0.79218,lgbm,FE
0.80223,lgbm,FE
0.79106,lgbm,FE
0.79218,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.80112,lgbm,FE
0.79218,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.80112,lgbm,FE
0.7933,lgbm,FE
0.78883,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.78883,lgbm,FE
0.78659,lgbm,FE
0.78883,lgbm,FE
0.81453,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.8,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.80112,lgbm,FE
0.80447,lgbm,FE
0.80223,lgbm,FE
0.80335,lgbm,FE
0.79665,lgbm,FE
0.80447,lgbm,FE
0.80335,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.8,lgbm,FE
0.80112,lgbm,FE
0.80112,lgbm,FE
0.79888,lgbm,FE
0.77095,lgbm,FE
0.76872,lgbm,FE
0.7676,lgbm,FE
0.77095,lgbm,FE
0.80223,lgbm,FE
0.78659,lgbm,FE
0.81006,lgbm,FE
0.79777,lgbm,FE
0.79888,lgbm,FE
0.8,lgbm,FE
0.79888,lgbm,FE
0.79777,lgbm,FE
0.77207,lgbm,FE
0.77542,lgbm,FE
0.7743,lgbm,FE
0.80335,lgbm,FE
0.8,lgbm,FE
0.76648,lgbm,FE
0.77095,lgbm,FE
0.79106,lgbm,FE
0.78659,lgbm,FE
0.76983,lgbm,FE
0.8,lgbm,FE
0.78771,lgbm,FE
0.79888,lgbm,FE
0.79218,lgbm,FE
0.7933,lgbm,FE
0.80447,lgbm,FE
0.79218,lgbm,FE
0.78436,lgbm,FE
0.79441,lgbm,FE
0.78436,lgbm,FE
0.78883,lgbm,FE
0.78324,lgbm,FE
0.77989,lgbm,FE
0.77765,lgbm,FE
0.79553,lgbm,FE
0.80335,lgbm,FE
0.77765,lgbm,FE
0.78659,lgbm,FE
0.78324,lgbm,FE
0.7933,lgbm,FE
0.78324,lgbm,FE
0.78324,lgbm,FE
0.78994,lgbm,FE
0.78771,lgbm,FE
0.78994,lgbm,FE
0.78771,lgbm,FE
0.80894,lgbm,FE
0.81117,lgbm,FE
0.80447,lgbm,FE
0.81117,lgbm,FE
0.80894,lgbm,FE
0.8,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.79106,lgbm,FE
0.8067,lgbm,FE
0.81899,lgbm,FE
0.79106,lgbm,FE
0.8067,lgbm,FE
0.82011,lgbm,FE
0.80223,lgbm,FE
0.81564,lgbm,FE
0.81117,lgbm,FE
0.79106,lgbm,FE
0.79218,lgbm,FE
0.80223,lgbm,FE
0.79553,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.79665,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.80223,lgbm,FE
0.80223,lgbm,FE
0.79441,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.79553,lgbm,FE
0.8,lgbm,FE
0.7933,lgbm,FE
0.81006,lgbm,FE
0.8,lgbm,FE
0.80112,lgbm,FE
0.80447,lgbm,FE
0.80112,lgbm,FE
0.80335,lgbm,FE
0.7933,lgbm,FE
0.79218,lgbm,FE
0.79441,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.79553,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.80112,lgbm,FE
0.7933,lgbm,FE
0.80112,lgbm,FE
0.7933,lgbm,FE
0.80447,lgbm,FE
0.80112,lgbm,FE
0.79441,lgbm,FE
0.78883,lgbm,FE
0.78771,lgbm,FE
0.78883,lgbm,FE
0.78659,lgbm,FE
0.79218,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.79441,lgbm,FE
0.79888,lgbm,FE
0.78883,lgbm,FE
0.78659,lgbm,FE
0.78883,lgbm,FE
0.79218,lgbm,FE
0.78883,lgbm,FE
0.78659,lgbm,FE
0.81453,lgbm,FE
0.81453,lgbm,FE
0.81676,lgbm,FE
0.81453,lgbm,FE
0.81006,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.80335,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.8,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.80335,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80112,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80782,lgbm,FE
0.80447,lgbm,FE
0.80335,lgbm,FE
0.79665,lgbm,FE
0.80447,lgbm,FE
0.8,lgbm,FE
0.8067,lgbm,FE
0.8067,lgbm,FE
0.8,lgbm,FE
0.80112,lgbm,FE
0.80112,lgbm,FE
0.80223,lgbm,FE
0.8067,lgbm,FE
0.79888,lgbm,FE
0.79888,lgbm,FE
0.8,lgbm,FE
0.79888,lgbm,FE
0.79441,lgbm,FE
0.76983,lgbm,FE
0.77095,lgbm,FE
0.77207,lgbm,FE
0.80447,lgbm,FE
0.79665,lgbm,FE
0.76872,lgbm,FE
0.77095,lgbm,FE
0.79441,lgbm,FE
0.78659,lgbm,FE
0.77095,lgbm,FE
0.80223,lgbm,FE
0.78659,lgbm,FE
0.79888,lgbm,FE
0.79218,lgbm,FE
0.79218,lgbm,FE
0.81341,lgbm,FE
0.81006,lgbm,FE
0.81453,lgbm,FE
0.81006,lgbm,FE
0.8067,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79888,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79777,lgbm,FE
0.79777,lgbm,FE
0.77207,lgbm,FE
0.76983,lgbm,FE
0.80447,lgbm,FE
0.79888,lgbm,FE
0.7743,lgbm,FE
0.80335,lgbm,FE
0.8,lgbm,FE
0.80335,lgbm,FE
0.80112,lgbm,FE
0.79888,lgbm,FE
0.77095,lgbm,FE
0.79106,lgbm,FE
0.78659,lgbm,FE
0.79553,lgbm,FE
0.79106,lgbm,FE
0.7933,lgbm,FE
0.79888,lgbm,FE
0.79218,lgbm,FE
0.7933,lgbm,FE
0.7933,lgbm,FE
0.80559,lgbm,FE
0.80447,lgbm,FE
0.79777,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.79218,lgbm,FE
0.79218,lgbm,FE
0.79218,lgbm,FE
0.78883,lgbm,FE
0.79441,lgbm,FE
0.78436,lgbm,FE
0.78883,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.78883,lgbm,FE
0.78324,lgbm,FE
0.77877,lgbm,FE
0.79665,lgbm,FE
0.80112,lgbm,FE
0.77765,lgbm,FE
0.79553,lgbm,FE
0.80335,lgbm,FE
0.79218,lgbm,FE
0.79665,lgbm,FE
0.79777,lgbm,FE
0.78659,lgbm,FE
0.78324,lgbm,FE
0.7933,lgbm,FE
0.79106,lgbm,FE
0.79441,lgbm,FE
0.78771,lgbm,FE
0.78771,lgbm,FE
0.78994,lgbm,FE
0.78771,lgbm,FE
0.78883,lgbm,FE
0.80894,lgbm,FE
0.80223,lgbm,FE
0.80894,lgbm,FE
0.81006,lgbm,FE
0.80447,lgbm,FE
0.81117,lgbm,FE
0.80894,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80894,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.79441,lgbm,FE
0.80559,lgbm,FE
0.8,lgbm,FE
0.80559,lgbm,FE
0.79106,lgbm,FE
0.8067,lgbm,FE
0.81899,lgbm,FE
0.80335,lgbm,FE
0.81453,lgbm,FE
0.81229,lgbm,FE
0.80223,lgbm,FE
0.81564,lgbm,FE
0.81117,lgbm,FE
0.8067,lgbm,FE
0.79553,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.81117,lgbm,FE
0.79888,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.7933,lgbm,FE
0.79441,lgbm,FE
0.79665,lgbm,FE
0.80335,lgbm,FE
0.79777,lgbm,FE
0.79553,lgbm,FE
0.7933,lgbm,FE
0.8067,lgbm,FE
0.79553,lgbm,FE
0.79553,lgbm,FE
0.8,lgbm,FE
0.7933,lgbm,FE
0.80447,lgbm,FE
0.79441,lgbm,FE
0.80559,lgbm,FE
0.81117,lgbm,FE
0.81006,lgbm,FE
0.81006,lgbm,FE
0.81006,lgbm,FE
0.80782,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.8,lgbm,FE
0.80223,lgbm,FE
0.80447,lgbm,FE
0.80112,lgbm,FE
0.80335,lgbm,FE
0.80447,lgbm,FE
0.80559,lgbm,FE
0.80335,lgbm,FE
0.7933,lgbm,FE
0.79441,lgbm,FE
0.79888,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.80223,lgbm,FE
0.79665,lgbm,FE
0.80335,lgbm,FE
0.79665,lgbm,FE
0.80223,lgbm,FE
0.79553,lgbm,FE
0.80447,lgbm,FE
0.79441,lgbm,FE
0.80447,lgbm,FE
0.79553,lgbm,FE
0.80223,lgbm,FE
0.80112,lgbm,FE
0.7933,lgbm,FE
0.80447,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.80112,lgbm,FE
0.79441,lgbm,FE
0.80112,lgbm,FE
0.79777,lgbm,FE
0.79441,lgbm,FE
0.78883,lgbm,FE
0.79441,lgbm,FE
0.7933,lgbm,FE
0.78771,lgbm,FE
0.78883,lgbm,FE
0.78659,lgbm,FE
0.78771,lgbm,FE
0.78994,lgbm,FE
0.78659,lgbm,FE
0.79218,lgbm,FE
0.79441,lgbm,FE
0.79553,lgbm,FE
0.79553,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.79665,lgbm,FE
0.79106,lgbm,FE
0.79888,lgbm,FE
0.79553,lgbm,FE
0.79218,lgbm,FE
0.79441,lgbm,FE
0.79888,lgbm,FE
0.79218,lgbm,FE
0.79888,lgbm,FE
0.79441,lgbm,FE
0.79218,lgbm,FE
0.78883,lgbm,FE
0.78659,lgbm,FE
0.78994,lgbm,FE
0.81453,lgbm,FE
0.81564,lgbm,FE
0.81453,lgbm,FE
0.81006,lgbm,FE
0.81676,lgbm,FE
0.81453,lgbm,FE
0.81006,lgbm,FE
0.81676,lgbm,FE
0.81117,lgbm,FE
0.81006,lgbm,FE
0.79441,lgbm,FE
0.79441,lgbm,FE
0.80335,lgbm,FE
0.79441,lgbm,FE
0.80447,lgbm,FE
0.80335,lgbm,FE
0.79665,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.8,lgbm,FE
0.80335,lgbm,FE
0.80559,lgbm,FE
0.80223,lgbm,FE
0.80559,lgbm,FE
0.80782,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.80782,lgbm,FE
0.80447,lgbm,FE
0.80447,lgbm,FE
0.8,lgbm,FE
0.8067,lgbm,FE
0.8067,lgbm,FE
0.80223,lgbm,FE
0.80223,lgbm,FE
0.81117,lgbm,FE
0.8067,lgbm,FE
0.80894,lgbm,FE
0.8067,lgbm,FE
0.8067,lgbm,FE
0.79888,lgbm,FE
0.80112,lgbm,FE
0.79888,lgbm,FE
0.79777,lgbm,FE
0.8,lgbm,FE
0.79888,lgbm,FE
0.79441,lgbm,FE
0.8,lgbm,FE
0.79665,lgbm,FE
0.79441,lgbm,FE
0.76983,lgbm,FE
0.7676,lgbm,FE
