accuracy,model,group
0.77272,rf,FE
0.76794,rf,FE
0.77272,rf,FE
0.77272,rf,FE
0.76794,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.75598,rf,FE
0.77511,rf,FE
0.77272,rf,FE
0.77272,rf,FE
0.77751,rf,FE
0.77511,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.73444,rf,FE
0.75119,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75358,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.75119,rf,FE
0.75598,rf,FE
0.77272,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.76076,rf,FE
0.77033,rf,FE
0.76315,rf,FE
0.77511,rf,FE
0.77511,rf,FE
0.76794,rf,FE
0.77511,rf,FE
0.78229,rf,FE
0.76794,rf,FE
0.77033,rf,FE
0.77511,rf,FE
0.7488,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.73444,rf,FE
0.7488,rf,FE
0.75598,rf,FE
0.73684,rf,FE
0.73923,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75598,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.75837,rf,FE
0.76076,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.75837,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.75837,rf,FE
0.75119,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.74641,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.75119,rf,FE
0.75119,rf,FE
0.75837,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.74641,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.74401,rf,FE
0.74162,rf,FE
0.75119,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.74401,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.78708,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.73923,rf,FE
0.73205,rf,FE
0.74401,rf,FE
0.7488,rf,FE
0.73923,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.74641,rf,FE
0.74401,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.74401,rf,FE
0.74162,rf,FE
0.7488,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.73684,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.73684,rf,FE
0.7488,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.76076,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76794,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.75119,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7488,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.78229,rf,FE
0.78468,rf,FE
0.7799,rf,FE
0.78229,rf,FE
0.78229,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.76794,rf,FE
0.77272,rf,FE
0.77272,rf,FE
0.76794,rf,FE
0.76794,rf,FE
0.78468,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.74641,rf,FE
0.75598,rf,FE
0.75837,rf,FE
0.77511,rf,FE
0.76555,rf,FE
0.77511,rf,FE
0.77511,rf,FE
0.77272,rf,FE
0.77751,rf,FE
0.77511,rf,FE
0.77033,rf,FE
0.77751,rf,FE
0.77511,rf,FE
0.74641,rf,FE
0.73444,rf,FE
0.74401,rf,FE
0.75837,rf,FE
0.73444,rf,FE
0.75119,rf,FE
0.75598,rf,FE
0.73684,rf,FE
0.73923,rf,FE
0.75598,rf,FE
0.75119,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.75598,rf,FE
0.77272,rf,FE
0.76315,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.76076,rf,FE
0.76076,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.76076,rf,FE
0.7488,rf,FE
0.75119,rf,FE
0.76076,rf,FE
0.76315,rf,FE
0.77511,rf,FE
0.77511,rf,FE
0.77033,rf,FE
0.77033,rf,FE
0.77511,rf,FE
0.76794,rf,FE
0.77033,rf,FE
0.77511,rf,FE
0.77033,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.73923,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.73684,rf,FE
0.73923,rf,FE
0.75598,rf,FE
0.74162,rf,FE
0.75598,rf,FE
0.76315,rf,FE
0.76794,rf,FE
0.76076,rf,FE
0.76555,rf,FE
0.75837,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.75837,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.75119,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.7488,rf,FE
0.75837,rf,FE
0.75119,rf,FE
0.75119,rf,FE
0.75837,rf,FE
0.74641,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.77751,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.74401,rf,FE
0.74162,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.78708,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.75358,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.77751,rf,FE
0.74641,rf,FE
0.73923,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.74641,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.74162,rf,FE
0.7488,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.73205,rf,FE
0.74401,rf,FE
0.7488,rf,FE
0.73684,rf,FE
0.74641,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.74401,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.74401,rf,FE
0.74162,rf,FE
0.7488,rf,FE
0.74401,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.73684,rf,FE
0.7488,rf,FE
0.74641,rf,FE
0.73923,rf,FE
0.74162,rf,FE
0.76794,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.77751,rf,FE
0.7799,rf,FE
0.7799,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.78229,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.78468,rf,FE
0.76794,rf,FE
0.75358,rf,FE
0.73205,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.74641,rf,FE
0.75598,rf,FE
0.75837,rf,FE
0.74401,rf,FE
0.74162,rf,FE
0.75119,rf,FE
0.76555,rf,FE
0.77511,rf,FE
0.77511,rf,FE
0.76315,rf,FE
0.77033,rf,FE
0.77751,rf,FE
0.77033,rf,FE
0.77751,rf,FE
0.77511,rf,FE
0.76315,rf,FE
0.73444,rf,FE
0.74401,rf,FE
0.75837,rf,FE
0.73444,rf,FE
0.7488,rf,FE
0.75119,rf,FE
0.73684,rf,FE
0.73923,rf,FE
0.75598,rf,FE
0.74401,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.76794,rf,FE
0.76315,rf,FE
0.76315,rf,FE
0.74401,rf,FE
0.76076,rf,FE
0.76076,rf,FE
0.75119,rf,FE
0.75119,rf,FE
0.75837,rf,FE
0.7488,rf,FE
0.75119,rf,FE
0.76076,rf,FE
0.74641,rf,FE
0.77033,rf,FE
0.77033,rf,FE
0.77511,rf,FE
0.76555,rf,FE
0.77033,rf,FE
0.73923,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.76076,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.75837,rf,FE
0.7488,rf,FE
0.74641,rf,FE
0.76076,rf,FE
0.75119,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.7488,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.78708,rf,FE
0.78468,rf,FE
0.78468,rf,FE
0.75598,rf,FE
0.7488,rf,FE
0.75837,rf,FE
0.7488,rf,FE
0.74641,rf,FE
0.77751,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.74162,rf,FE
0.78708,rf,FE
0.74401,rf,FE
0.73923,rf,FE
0.74641,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.74162,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.76315,rf,FE
0.76555,rf,FE
0.76555,rf,FE
0.76794,rf,FE
0.76555,rf,FE
0.73684,rf,FE
0.74641,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.74162,rf,FE
0.76555,rf,FE
0.74401,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.76315,rf,FE
0.73923,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.75598,rf,FE
0.75358,rf,FE
0.75358,rf,FE
0.7799,rf,FE
0.75358,rf,FE
0.7488,rf,FE
0.73205,rf,FE
0.75598,rf,FE
0.76076,rf,FE
0.74641,rf,FE
0.74641,rf,FE
0.75598,rf,FE
0.74401,rf,FE
0.74162,rf,FE
0.75119,rf,FE
0.74162,rf,FE
0.76315,rf,FE
0.77033,rf,FE
0.77751,rf,FE
0.76794,rf,FE
0.76315,rf,FE
0.73444,rf,FE
0.7488,rf,FE
0.75119,rf,FE
0.75119,rf,FE
0.74401,rf,FE
0.76315,rf,FE
0.75119,rf,FE
0.75119,rf,FE
0.75837,rf,FE
0.75119,rf,FE
0.74641,rf,FE
0.76555,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.74641,rf,FE
0.76076,rf,FE
0.7488,rf,FE
0.7488,rf,FE
0.78468,rf,FE
0.7488,rf,FE
0.74162,rf,FE
0.74162,rf,FE
0.74401,rf,FE
0.74641,rf,FE
0.73923,rf,FE
0.74162,rf,FE
0.76794,rf,FE
0.74162,rf,FE
0.74162,rf,FE
0.75358,rf,FE
0.74641,rf,FE
0.74641,rf,FE
0.75598,rf,FE
0.74641,rf,FE
0.74162,rf,FE
0.76794,rf,FE
0.75119,rf,FE
0.75119,rf,FE
0.7488,rf,FE
0.73923,rf,FE
0.74641,rf,FE
0.76555,lgbm,FE
0.78229,lgbm,FE
0.78708,lgbm,FE
0.76076,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.76555,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.76794,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.75358,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.76794,lgbm,FE
0.77272,lgbm,FE
0.75358,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.76555,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.78229,lgbm,FE
0.75358,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.76076,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.78468,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77511,lgbm,FE
0.78947,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.76794,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7488,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.76555,lgbm,FE
0.78468,lgbm,FE
0.79186,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.76794,lgbm,FE
0.77033,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.76794,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.75837,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75837,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77272,lgbm,FE
0.75598,lgbm,FE
0.77033,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.77033,lgbm,FE
0.76315,lgbm,FE
0.75358,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.77033,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.76794,lgbm,FE
0.77272,lgbm,FE
0.77511,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.77033,lgbm,FE
0.75837,lgbm,FE
0.76794,lgbm,FE
0.76315,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.75358,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.76076,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.74641,lgbm,FE
0.77511,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78947,lgbm,FE
0.78708,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.76794,lgbm,FE
0.77033,lgbm,FE
0.78229,lgbm,FE
0.78708,lgbm,FE
0.76794,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.75598,lgbm,FE
0.7488,lgbm,FE
0.76315,lgbm,FE
0.7488,lgbm,FE
0.76315,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.76555,lgbm,FE
0.78468,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.79186,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.77033,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.78468,lgbm,FE
0.76315,lgbm,FE
0.75837,lgbm,FE
0.76315,lgbm,FE
0.75837,lgbm,FE
0.76076,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75837,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75837,lgbm,FE
0.75837,lgbm,FE
0.75598,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.77511,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.78468,lgbm,FE
0.75598,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.77033,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.75119,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.77033,lgbm,FE
0.76315,lgbm,FE
0.77033,lgbm,FE
0.76076,lgbm,FE
0.76794,lgbm,FE
0.75598,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.76315,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.77272,lgbm,FE
0.78229,lgbm,FE
0.77033,lgbm,FE
0.77272,lgbm,FE
0.76555,lgbm,FE
0.77033,lgbm,FE
0.76555,lgbm,FE
0.76555,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75119,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75358,lgbm,FE
0.75598,lgbm,FE
0.75119,lgbm,FE
0.75837,lgbm,FE
0.77272,lgbm,FE
0.77511,lgbm,FE
0.77272,lgbm,FE
0.76794,lgbm,FE
0.76555,lgbm,FE
0.78229,lgbm,FE
0.77033,lgbm,FE
0.75837,lgbm,FE
0.76794,lgbm,FE
0.76315,lgbm,FE
0.76555,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76555,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.75837,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.75837,lgbm,FE
0.75598,lgbm,FE
0.75598,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77511,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.76076,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.7799,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.76315,lgbm,FE
0.76076,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.78229,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.75837,lgbm,FE
0.74641,lgbm,FE
0.76555,lgbm,FE
0.74641,lgbm,FE
0.75598,lgbm,FE
0.77511,lgbm,FE
0.77272,lgbm,FE
0.77511,lgbm,FE
0.7799,lgbm,FE
0.77751,lgbm,FE
0.77511,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.77751,lgbm,FE
0.78468,lgbm,FE
0.78708,lgbm,FE
0.77033,lgbm,FE
0.77751,lgbm,FE
0.78708,lgbm,FE
0.7799,lgbm,FE
0.7799,lgbm,FE
0.77272,lgbm,FE
0.7799,lgbm,FE
0.77511,lgbm,FE
0.77033,lgbm,FE
