model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
rf,1,"2, 3, 4, 6, 7, 8, 9",0.79106,0.8067,0.02905,0.01563,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'entropy', 'class_weight': None, 'bootstrap': False}","[0.82122905, 0.79888268, 0.77094972, 0.85474860, 0.78770950]"
rf,1,"2, 3, 4, 6, 7, 8, 10",0.79106,0.80223,0.02195,0.01117,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.81564246, 0.79329609, 0.78770950, 0.83798883, 0.77653631]"
rf,1,"2, 3, 4, 6, 7, 9, 10",0.79106,0.80223,0.02773,0.01117,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.81564246, 0.79329609, 0.77094972, 0.84916201, 0.78212291]"
rf,1,"2, 3, 4, 6, 8, 9, 10",0.79106,0.8067,0.02705,0.01563,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}","[0.81564246, 0.79329609, 0.79329609, 0.85474860, 0.77653631]"
rf,1,"2, 3, 4, 7, 8, 9, 10",0.79106,0.80223,0.0236,0.01117,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': False}","[0.81564246, 0.77653631, 0.80446927, 0.83798883, 0.77653631]"
rf,1,"2, 3, 5, 6, 7, 8, 9",0.79106,0.79777,0.02558,0.0067,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.79888268, 0.78770950, 0.76536313, 0.84357542, 0.79329609]"
rf,1,"2, 3, 5, 6, 7, 8, 10",0.79106,0.80447,0.02691,0.01341,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.80446927, 0.78770950, 0.77653631, 0.85474860, 0.79888268]"
rf,1,"2, 3, 5, 6, 7, 9, 10",0.79106,0.8,0.02407,0.00894,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.79888268, 0.78770950, 0.77094972, 0.84357542, 0.79888268]"
rf,1,"2, 3, 5, 6, 8, 9, 10",0.79106,0.80559,0.02813,0.01453,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.79888268, 0.78770950, 0.78212291, 0.86033520, 0.79888268]"
rf,1,"2, 3, 5, 7, 8, 9, 10",0.79106,0.80335,0.027,0.01229,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_leaf_nodes': None, 'max_features': None, 'max_depth': None, 'criterion': 'log_loss', 'class_weight': 'balanced', 'bootstrap': True}","[0.79888268, 0.78770950, 0.77653631, 0.85474860, 0.79888268]"
