model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
cb,1,"4, 7, 8, 10",0.81006,0.80223,0.02773,-0.00783,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,1,"4, 7, 9, 10",0.81006,0.80559,0.02301,-0.00446,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.79329609, 0.80446927, 0.84916201, 0.78212291]"
cb,1,"4, 8, 9, 10",0.81006,0.80223,0.02773,-0.00783,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
cb,1,"5, 6, 7, 8",0.81006,0.79106,0.02513,-0.019,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 7, 'iterations': 800, 'depth': 6, 'border_count': 64, 'bagging_temperature': 2.0}","[0.77653631, 0.79329609, 0.78212291, 0.83798883, 0.76536313]"
cb,1,"5, 6, 7, 9",0.81006,0.80894,0.03027,-0.00112,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.80446927, 0.80446927, 0.77653631, 0.86592179, 0.79329609]"
cb,1,"5, 6, 7, 10",0.81006,0.80447,0.02668,-0.00558,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 400, 'depth': 6, 'border_count': 128, 'bagging_temperature': 0.5}","[0.78212291, 0.80446927, 0.78212291, 0.85474860, 0.79888268]"
cb,1,"5, 6, 8, 9",0.81006,0.81341,0.02563,0.00334,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.81005587, 0.81005587, 0.80446927, 0.86033520, 0.78212291]"
cb,1,"5, 6, 8, 10",0.81006,0.81006,0.02644,0.0,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.79888268, 0.80446927, 0.80446927, 0.86033520, 0.78212291]"
cb,1,"5, 6, 9, 10",0.81006,0.81117,0.02965,0.0011,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.81005587, 0.81005587, 0.78770950, 0.86592179, 0.78212291]"
cb,1,"5, 7, 8, 9",0.81006,0.81006,0.02691,0.0,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 5, 'iterations': 600, 'depth': 3, 'border_count': 128, 'bagging_temperature': 0.5}","[0.80446927, 0.81005587, 0.79329609, 0.86033520, 0.78212291]"
cb,1,"5, 7, 8, 10",0.81006,0.81341,0.02926,0.00334,"{'subsample': 0.8, 'random_strength': 2.0, 'learning_rate': 0.04, 'l2_leaf_reg': 7, 'iterations': 600, 'depth': 5, 'border_count': 128, 'bagging_temperature': 1.0}","[0.80446927, 0.79888268, 0.79888268, 0.87150838, 0.79329609]"
cb,1,"5, 7, 9, 10",0.81006,0.81564,0.0276,0.00558,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.81005587, 0.81564246, 0.86592179, 0.78212291]"
cb,1,"5, 8, 9, 10",0.81006,0.81229,0.0284,0.00222,"{'subsample': 1.0, 'random_strength': 1.0, 'learning_rate': 0.02, 'l2_leaf_reg': 10, 'iterations': 1000, 'depth': 3, 'border_count': 64, 'bagging_temperature': 0.5}","[0.80446927, 0.81005587, 0.79888268, 0.86592179, 0.78212291]"
cb,1,"6, 7, 8, 9",0.81006,0.80112,0.02563,-0.00893,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79888268, 0.77653631, 0.84916201, 0.78212291]"
cb,1,"6, 7, 8, 10",0.81006,0.8067,0.02488,-0.00336,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79888268, 0.79888268, 0.85474860, 0.78212291]"
cb,1,"6, 7, 9, 10",0.81006,0.8,0.02582,-0.01005,"{'subsample': 0.8, 'random_strength': 1.0, 'learning_rate': 0.03, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 3, 'border_count': 64, 'bagging_temperature': 1.0}","[0.79888268, 0.79329609, 0.77653631, 0.84916201, 0.78212291]"
cb,1,"6, 8, 9, 10",0.81006,0.80112,0.02563,-0.00893,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79888268, 0.77653631, 0.84916201, 0.78212291]"
cb,1,"7, 8, 9, 10",0.81006,0.80223,0.02773,-0.00783,"{'subsample': 1.0, 'random_strength': 2.0, 'learning_rate': 0.02, 'l2_leaf_reg': 5, 'iterations': 400, 'depth': 10, 'border_count': 32, 'bagging_temperature': 2.0}","[0.79888268, 0.79888268, 0.77653631, 0.85474860, 0.78212291]"
