model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
xgb,1,"1, 2, 4, 5, 9",0.78547,0.81229,0.02195,0.02681,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.80446927, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 4, 5, 10",0.78547,0.80559,0.02965,0.02012,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.4, 'gamma': 0, 'colsample_bytree': 1.0}","[0.82122905, 0.77653631, 0.77653631, 0.85474860, 0.79888268]"
xgb,1,"1, 2, 4, 6, 7",0.78547,0.81676,0.02072,0.03129,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.82681564, 0.78770950, 0.81564246, 0.84916201, 0.80446927]"
xgb,1,"1, 2, 4, 6, 8",0.78547,0.81564,0.02262,0.03017,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 4, 6, 9",0.78547,0.81564,0.02262,0.03017,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83798883, 0.78770950, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 4, 6, 10",0.78547,0.8067,0.02017,0.02122,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.81564246, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 4, 7, 8",0.78547,0.81341,0.02306,0.02793,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.83240223, 0.78212291, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 4, 7, 9",0.78547,0.81229,0.02223,0.02681,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.82681564, 0.78212291, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 4, 7, 10",0.78547,0.81117,0.02132,0.02569,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78770950]"
xgb,1,"1, 2, 4, 8, 9",0.78547,0.81341,0.02306,0.02793,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.83240223, 0.78212291, 0.81564246, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 4, 8, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 4, 9, 10",0.78547,0.81006,0.02262,0.02459,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
xgb,1,"1, 2, 5, 6, 7",0.78547,0.81453,0.02161,0.02905,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.84357542, 0.79329609, 0.79888268, 0.83798883, 0.79888268]"
xgb,1,"1, 2, 5, 6, 8",0.78547,0.81564,0.0206,0.03017,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.84357542, 0.78770950, 0.81564246, 0.83240223, 0.79888268]"
xgb,1,"1, 2, 5, 6, 9",0.78547,0.81453,0.0263,0.02905,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.84357542, 0.78770950, 0.79888268, 0.84916201, 0.79329609]"
xgb,1,"1, 2, 5, 6, 10",0.78547,0.81117,0.02132,0.02569,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.82122905, 0.78770950, 0.81564246, 0.84357542, 0.78770950]"
xgb,1,"1, 2, 5, 7, 8",0.78547,0.80782,0.0189,0.02234,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.82122905, 0.78770950, 0.79888268, 0.83798883, 0.79329609]"
xgb,1,"1, 2, 5, 7, 9",0.78547,0.81564,0.02396,0.03017,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.3, 'colsample_bytree': 0.8}","[0.84357542, 0.78770950, 0.81005587, 0.84357542, 0.79329609]"
xgb,1,"1, 2, 5, 7, 10",0.78547,0.81564,0.02422,0.03017,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 5, 'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.4, 'gamma': 0.1, 'colsample_bytree': 1.0}","[0.83798883, 0.79329609, 0.82122905, 0.84357542, 0.78212291]"
