model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
lgbm,0,"1, 3, 10",0.78994,0.79441,0.02407,0.00446,,"[0.79329609, 0.76536313, 0.79329609, 0.83798883, 0.78212291]"
lgbm,0,"1, 3, 11",0.78994,0.78994,0.02513,0.0,,"[0.78770950, 0.76536313, 0.77653631, 0.83798883, 0.78212291]"
lgbm,0,"1, 4, 5",0.78994,0.81453,0.0263,0.02459,,"[0.79888268, 0.79329609, 0.81005587, 0.86592179, 0.80446927]"
lgbm,0,"1, 4, 6",0.78994,0.79106,0.0168,0.00112,,"[0.78212291, 0.79329609, 0.76536313, 0.81564246, 0.79888268]"
lgbm,0,"1, 4, 7",0.78994,0.79441,0.01244,0.00446,,"[0.79329609, 0.79329609, 0.77653631, 0.81564246, 0.79329609]"
lgbm,0,"1, 4, 8",0.78994,0.79441,0.01244,0.00446,,"[0.79329609, 0.79329609, 0.77653631, 0.81564246, 0.79329609]"
lgbm,0,"1, 4, 9",0.78994,0.8,0.01709,0.01006,,"[0.79888268, 0.79329609, 0.79329609, 0.83240223, 0.78212291]"
lgbm,0,"1, 4, 10",0.78994,0.79441,0.01244,0.00446,,"[0.79329609, 0.79329609, 0.77653631, 0.81564246, 0.79329609]"
lgbm,0,"1, 4, 11",0.78994,0.79218,0.01556,0.00224,,"[0.79329609, 0.78212291, 0.77653631, 0.82122905, 0.78770950]"
lgbm,0,"1, 5, 6",0.78994,0.80335,0.04096,0.01341,,"[0.76536313, 0.79329609, 0.78212291, 0.88268156, 0.79329609]"
lgbm,0,"1, 5, 7",0.78994,0.80335,0.02901,0.01341,,"[0.79888268, 0.78770950, 0.78212291, 0.86033520, 0.78770950]"
lgbm,0,"1, 5, 8",0.78994,0.80112,0.0325,0.01118,,"[0.78212291, 0.78770950, 0.78770950, 0.86592179, 0.78212291]"
lgbm,0,"1, 5, 9",0.78994,0.80447,0.03407,0.01453,,"[0.79329609, 0.79329609, 0.78770950, 0.87150838, 0.77653631]"
lgbm,0,"1, 5, 10",0.78994,0.80559,0.03592,0.01565,,"[0.79329609, 0.78770950, 0.78212291, 0.87709497, 0.78770950]"
lgbm,0,"1, 5, 11",0.78994,0.81117,0.02835,0.02122,,"[0.81005587, 0.79888268, 0.78770950, 0.86592179, 0.79329609]"
lgbm,0,"1, 6, 7",0.78994,0.80559,0.02746,0.01565,,"[0.79329609, 0.79329609, 0.78770950, 0.86033520, 0.79329609]"
lgbm,0,"1, 6, 8",0.78994,0.79106,0.01822,0.00112,,"[0.78212291, 0.79329609, 0.76536313, 0.82122905, 0.79329609]"
lgbm,0,"1, 6, 9",0.78994,0.80559,0.02769,0.01565,,"[0.78770950, 0.79329609, 0.78770950, 0.86033520, 0.79888268]"
lgbm,0,"1, 6, 10",0.78994,0.80782,0.02751,0.01788,,"[0.78770950, 0.79329609, 0.78770950, 0.86033520, 0.81005587]"
lgbm,0,"1, 6, 11",0.78994,0.79665,0.02017,0.0067,,"[0.77653631, 0.78212291, 0.78770950, 0.83240223, 0.80446927]"
lgbm,0,"1, 7, 8",0.78994,0.79665,0.0144,0.0067,,"[0.79888268, 0.79329609, 0.77653631, 0.82122905, 0.79329609]"
lgbm,0,"1, 7, 9",0.78994,0.80447,0.0187,0.01453,,"[0.80446927, 0.79329609, 0.80446927, 0.83798883, 0.78212291]"
lgbm,0,"1, 7, 10",0.78994,0.80223,0.00835,0.01229,,"[0.80446927, 0.79329609, 0.80446927, 0.81564246, 0.79329609]"
lgbm,0,"1, 7, 11",0.78994,0.8,0.0198,0.01006,,"[0.79329609, 0.78212291, 0.79888268, 0.83798883, 0.78770950]"
lgbm,0,"1, 8, 9",0.78994,0.80112,0.01922,0.01118,,"[0.79888268, 0.79329609, 0.79329609, 0.83798883, 0.78212291]"
lgbm,0,"1, 8, 10",0.78994,0.79553,0.01254,0.00558,,"[0.79888268, 0.79329609, 0.77653631, 0.81564246, 0.79329609]"
lgbm,0,"1, 8, 11",0.78994,0.79106,0.0168,0.00112,,"[0.79329609, 0.78212291, 0.77094972, 0.82122905, 0.78770950]"
lgbm,0,"1, 9, 10",0.78994,0.80447,0.0187,0.01453,,"[0.80446927, 0.79329609, 0.80446927, 0.83798883, 0.78212291]"
lgbm,0,"1, 9, 11",0.78994,0.79441,0.02161,0.00446,,"[0.79329609, 0.77094972, 0.79888268, 0.83240223, 0.77653631]"
lgbm,0,"1, 10, 11",0.78994,0.79665,0.0135,0.0067,,"[0.79329609, 0.78212291, 0.79888268, 0.82122905, 0.78770950]"
lgbm,0,"2, 3, 4",0.78994,0.79888,0.02737,0.00894,,"[0.80446927, 0.78212291, 0.77094972, 0.84916201, 0.78770950]"
lgbm,0,"2, 3, 5",0.78994,0.77095,0.01322,-0.01898,,"[0.76536313, 0.76536313, 0.75418994, 0.79329609, 0.77653631]"
lgbm,0,"2, 3, 6",0.78994,0.77207,0.0263,-0.01786,,"[0.76536313, 0.77094972, 0.75977654, 0.82122905, 0.74301676]"
lgbm,0,"2, 3, 7",0.78994,0.76872,0.02563,-0.02122,,"[0.76536313, 0.77094972, 0.74860335, 0.81564246, 0.74301676]"
lgbm,0,"2, 3, 8",0.78994,0.80223,0.02705,0.01229,,"[0.79888268, 0.78212291, 0.78212291, 0.85474860, 0.79329609]"
lgbm,0,"2, 3, 9",0.78994,0.78659,0.02857,-0.00334,,"[0.79329609, 0.77653631, 0.77094972, 0.83798883, 0.75418994]"
lgbm,0,"2, 3, 10",0.78994,0.7676,0.02251,-0.02234,,"[0.76536313, 0.77653631, 0.75418994, 0.80446927, 0.73743017]"
lgbm,0,"2, 3, 11",0.78994,0.77318,0.0284,-0.01675,,"[0.77653631, 0.74860335, 0.75977654, 0.82681564, 0.75418994]"
lgbm,0,"2, 4, 5",0.78994,0.81006,0.02849,0.02012,,"[0.80446927, 0.79329609, 0.78770950, 0.86592179, 0.79888268]"
