model,tuned,feature_num,baseline,accuracy,std,improvement,params,cv_scores
dt,0,"2, 6, 10",0.75754,0.76983,0.03168,0.01229,,"[0.75977654, 0.74860335, 0.74860335, 0.83240223, 0.75977654]"
dt,0,"2, 6, 11",0.75754,0.78212,0.03586,0.02458,,"[0.78212291, 0.74301676, 0.77094972, 0.84916201, 0.76536313]"
dt,0,"2, 7, 8",0.75754,0.78883,0.04111,0.03129,,"[0.80446927, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 7, 9",0.75754,0.79218,0.03265,0.03464,,"[0.79329609, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 7, 10",0.75754,0.7743,0.03011,0.01675,,"[0.77094972, 0.75418994, 0.74860335, 0.83240223, 0.76536313]"
dt,0,"2, 7, 11",0.75754,0.78436,0.03561,0.02681,,"[0.78770950, 0.74301676, 0.77653631, 0.84916201, 0.76536313]"
dt,0,"2, 8, 9",0.75754,0.78771,0.04075,0.03017,,"[0.79888268, 0.75977654, 0.74301676, 0.86033520, 0.77653631]"
dt,0,"2, 8, 10",0.75754,0.78883,0.03957,0.03129,,"[0.79888268, 0.75977654, 0.74860335, 0.86033520, 0.77653631]"
dt,0,"2, 8, 11",0.75754,0.79106,0.04278,0.03351,,"[0.81005587, 0.74860335, 0.75977654, 0.86592179, 0.77094972]"
dt,0,"2, 9, 10",0.75754,0.7933,0.03277,0.03576,,"[0.79888268, 0.76536313, 0.77094972, 0.85474860, 0.77653631]"
dt,0,"2, 9, 11",0.75754,0.8,0.03679,0.04246,,"[0.81005587, 0.75977654, 0.78770950, 0.86592179, 0.77653631]"
dt,0,"2, 10, 11",0.75754,0.78212,0.03586,0.02458,,"[0.78212291, 0.74301676, 0.77094972, 0.84916201, 0.76536313]"
dt,0,"3, 4, 5",0.75754,0.79441,0.02813,0.03686,,"[0.78212291, 0.78770950, 0.75418994, 0.83798883, 0.81005587]"
dt,0,"3, 4, 6",0.75754,0.79218,0.03188,0.03464,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 7",0.75754,0.79218,0.03188,0.03464,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 8",0.75754,0.79218,0.03188,0.03464,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 9",0.75754,0.79106,0.03326,0.03351,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.77653631]"
dt,0,"3, 4, 10",0.75754,0.79218,0.03188,0.03464,,"[0.79888268, 0.78212291, 0.75418994, 0.84916201, 0.77653631]"
dt,0,"3, 4, 11",0.75754,0.79106,0.03579,0.03351,,"[0.78770950, 0.77653631, 0.75977654, 0.86033520, 0.77094972]"
dt,0,"3, 5, 6",0.75754,0.77318,0.03307,0.01563,,"[0.76536313, 0.74301676, 0.74301676, 0.83240223, 0.78212291]"
dt,0,"3, 5, 7",0.75754,0.77318,0.02611,0.01563,,"[0.77094972, 0.74301676, 0.75977654, 0.82122905, 0.77094972]"
dt,0,"3, 5, 8",0.75754,0.78994,0.02905,0.03239,,"[0.78212291, 0.77094972, 0.75418994, 0.83798883, 0.80446927]"
dt,0,"3, 5, 9",0.75754,0.80112,0.02969,0.04358,,"[0.79888268, 0.77653631, 0.76536313, 0.84916201, 0.81564246]"
dt,0,"3, 5, 10",0.75754,0.77542,0.02483,0.01788,,"[0.77653631, 0.74860335, 0.75977654, 0.82122905, 0.77094972]"
dt,0,"3, 5, 11",0.75754,0.78101,0.02483,0.02346,,"[0.78212291, 0.75418994, 0.76536313, 0.82681564, 0.77653631]"
dt,0,"3, 6, 7",0.75754,0.7743,0.03172,0.01675,,"[0.78770950, 0.75977654, 0.73184358, 0.82681564, 0.76536313]"
dt,0,"3, 6, 8",0.75754,0.79106,0.03508,0.03351,,"[0.79329609, 0.78212291, 0.74860335, 0.85474860, 0.77653631]"
dt,0,"3, 6, 9",0.75754,0.78547,0.03326,0.02793,,"[0.78770950, 0.76536313, 0.75977654, 0.84916201, 0.76536313]"
dt,0,"3, 6, 10",0.75754,0.7743,0.03172,0.01675,,"[0.78770950, 0.75977654, 0.73184358, 0.82681564, 0.76536313]"
dt,0,"3, 6, 11",0.75754,0.76425,0.04018,0.0067,,"[0.77653631, 0.73743017, 0.73184358, 0.83798883, 0.73743017]"
dt,0,"3, 7, 8",0.75754,0.79106,0.03437,0.03351,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 7, 9",0.75754,0.79218,0.03284,0.03464,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
dt,0,"3, 7, 10",0.75754,0.77765,0.03284,0.0201,,"[0.79329609, 0.77094972, 0.72625698, 0.82681564, 0.77094972]"
dt,0,"3, 7, 11",0.75754,0.7676,0.03815,0.01005,,"[0.77653631, 0.74860335, 0.73184358, 0.83798883, 0.74301676]"
dt,0,"3, 8, 9",0.75754,0.79106,0.03437,0.03351,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 8, 10",0.75754,0.79106,0.03437,0.03351,,"[0.79888268, 0.78212291, 0.74301676, 0.84916201, 0.78212291]"
dt,0,"3, 8, 11",0.75754,0.78883,0.03796,0.03129,,"[0.78770950, 0.77653631, 0.74860335, 0.86033520, 0.77094972]"
dt,0,"3, 9, 10",0.75754,0.79218,0.03284,0.03464,,"[0.79888268, 0.78212291, 0.74860335, 0.84916201, 0.78212291]"
